id,name,group,transport,volume,tags,price_min,price_avg,price_max,component,source
inv_seminar_piloting_1,Seminar for 1-Star Crew (Piloting),,inventory,1,gift inventory level1 piloting seminar,7650,9000,10350,,
inv_seminar_piloting_2,Seminar for 2-Star Crew (Piloting),,inventory,1,gift inventory level2 piloting seminar,15095,17760,20425,,
inv_seminar_piloting_3,Seminar for 3-Star Crew (Piloting),,inventory,1,gift inventory level3 piloting seminar,49980,58800,67620,,
inv_seminar_piloting_4,Advanced Seminar for 4-Star Crew (Piloting),,inventory,1,gift inventory level4 piloting seminar,77775,91500,105225,,
inv_sensitivedatapacket,Sensitive Data Packet,,inventory,1,inventory missiononly tradeonly,1,1,1,,
inv_ship_in_a_bottle,Ship in a Bottle,,inventory,1,inventory missiononly,1,1,1,,
inv_snailshells,Snail Shells,luxuryitem,inventory,1,crafting inventory,89,105,121,,
inv_spacedyepizza,Space-Dye Pizza,luxuryitem,inventory,1,bribe crafting inventory,9241,10871,12502,,
inv_spaceflycaviar,Spacefly Caviar,luxuryitem,inventory,1,crafting gift inventory,898450,1057000,1215550,,
inv_spaceflyeggs,Spacefly Eggs,luxuryitem,inventory,1,crafting inventory,8995,10570,12156,,
inv_spacefly_larvae,Spacefly Larvae,,inventory,1,inventory missiononly,1,1,1,,
inv_speech_manuscript,Speech Manuscript,,inventory,1,inventory missiononly,1,1,1,,
inv_speech_pattern_analyzer,Speech Pattern Analyser,,inventory,1,inventory missiononly,1,1,1,,
inv_spherical_artifact,Spherical Artefact,,inventory,1,inventory missiononly,1,1,1,,
inv_split_ceremonial_dagger,Split Ceremonial Dagger,,inventory,1,inventory missiononly,12750000,15000000,17250000,,
inv_split_hunting_trophy,Split Hunting Trophy,,inventory,1,inventory missiononly,1,1,1,,
inv_tacky_knickknack,Tacky Knick-knack,,inventory,1,inventory missiononly,1,1,1,,
inv_taxreturn_warrant,Tax Return Warrant,,inventory,1,inventory missiononly,1,1,1,,
inv_terracotta_teladi_egg,Terracotta Teladi Egg,,inventory,1,inventory missiononly,1,1,1,,
inv_timewarp,SETA,,inventory,1,disallowdrop inventory nocustomgamestart,1947545,1947545,1947545,,
inv_towel,Towel,,inventory,1,inventory missiononly,1,1,1,,
inv_travel_drive_coupling,Travel Drive Coupling,,inventory,1,inventory missiononly nocustomgamestart,1,1,1,,
inv_tube_grease,Tube of Grease,,inventory,1,inventory missiononly,1,1,1,,
inv_unmarked_black_box,Unmarked Black Box,,inventory,1,inventory missiononly,1,1,1,,
inv_unrefined_ore_sample,Unrefined Ore Sample,,inventory,1,inventory missiononly,1,1,1,,
inv_unstablecrystal,Unstable Crystal,curiosity,inventory,1,crafting inventory,4080,5440,6800,,
inv_vial_green_liquid,Vial of Green Liquid,,inventory,1,inventory missiononly,1,1,1,,
inv_virtual_pet,Virtual Pet,,inventory,1,inventory missiononly,1,1,1,,
inv_wenendra_score,Wenendra Score,,inventory,1,inventory missiononly,1,1,1,,
inv_xenoinscriptions,Xeno-Inscription,curiosity,inventory,1,crafting inventory,3558,4186,4814,,
inv_xenoterran_implant,Xenoterran Implant,,inventory,1,inventory missiononly,1,1,1,,
inv_xenotext,Xenotexts,curiosity,inventory,1,bribe crafting inventory,13938,16398,18858,,
khaakalloy,Allographyne,hightech,container,20,container economy transmutable,1260,1400,1540,,
khaakscrapmetal,Allographyne Fragments,refined,solid,10,economy recycling solid,187,220,253,,
majadust,Maja Dust,pharmaceutical,container,6,container economy,94,208,323,,
majasnails,Maja Snails,agricultural,container,6,container economy,35,58,81,,
meat,Meat,agricultural,container,6,container economy,29,48,68,,
medicalsupplies,Medical Supplies,pharmaceutical,container,2,container economy,43,66,89,,
methane,Methane,gases,liquid,6,economy gas liquid minable,41,48,55,,
microchips,Microchips,hightech,container,22,container economy,805,948,1090,,
missilecomponents,Missile Components,shiptech,container,1,container economy,6,9,13,,
missile_cluster_heavy_mk1,Heavy Cluster Missile Mk1,missiles,equipment,1,deprecated,1530,1800,2070,missile_cluster_heavy_mk1_macro,
missile_cluster_light_mk1,Light Cluster Missile Mk1,missiles,equipment,1,deprecated,680,800,920,missile_cluster_light_mk1_macro,
missile_dumbfire_heavy_mk1,Heavy Dumbfire Missile Mk1,missiles,equipment,1,deprecated,451,530,610,missile_dumbfire_heavy_mk1_macro,
missile_dumbfire_heavy_mk2,Heavy Dumbfire Missile Mk2,missiles,equipment,1,deprecated,1539,1810,2082,missile_dumbfire_heavy_mk2_macro,
missile_dumbfire_light_mk1,Light Dumbfire Missile Mk1,missiles,equipment,1,deprecated,213,250,288,missile_dumbfire_light_mk1_macro,
missile_dumbfire_light_mk2,Light Dumbfire Missile Mk2,missiles,equipment,1,deprecated,553,650,748,missile_dumbfire_light_mk2_macro,
missile_emp_mk1,EMP Missile Mk1,missiles,equipment,1,deprecated,808,950,1093,missile_emp_mk1_macro,
missile_gen_l_dumbfire_01_mk1,Heavy Cluster Rocket,missiles,equipment,1,equipment missile,1936,2278,2620,missile_gen_l_dumbfire_01_mk1_macro,
missile_gen_l_guided_01_mk1,Heavy Guided Missile,missiles,equipment,1,equipment missile,2930,3447,3964,missile_gen_l_guided_01_mk1_macro,
missile_gen_m_dumbfire_01_mk1,Medium Dumbfire Rocket,missiles,equipment,1,equipment missile,881,1036,1191,missile_gen_m_dumbfire_01_mk1_macro,
missile_gen_m_dumbfire_01_mk2,Medium Breaching Rocket,missiles,equipment,1,equipment missile,1058,1245,1432,missile_gen_m_dumbfire_01_mk2_macro,
missile_gen_m_guided_01_mk1,Medium Guided Missile,missiles,equipment,1,equipment missile,1671,1966,2261,missile_gen_m_guided_01_mk1_macro,
missile_gen_m_smart_01_mk1,Medium Smart Missile,missiles,equipment,1,equipment missile,2105,2477,2849,missile_gen_m_smart_01_mk1_macro,
missile_gen_s_dumbfire_01_mk1,Light Dumbfire Rocket,missiles,equipment,1,equipment missile,493,580,667,missile_gen_s_dumbfire_01_mk1_macro,
missile_gen_s_dumbfire_01_mk2,Light Breaching Rocket,missiles,equipment,1,equipment missile,597,702,807,missile_gen_s_dumbfire_01_mk2_macro,
missile_gen_s_emp_01_mk1,Light Guided EMP Missile,missiles,equipment,1,equipment missile,1016,1196,1375,missile_gen_s_emp_01_mk1_macro,
missile_gen_s_guided_01_mk1,Light Guided Missile,missiles,equipment,1,equipment missile,858,1009,1160,missile_gen_s_guided_01_mk1_macro,
missile_gen_s_heatseeker_01_mk1,Light Heatseeker Missile,missiles,equipment,1,equipment missile,729,857,986,missile_gen_s_heatseeker_01_mk1_macro,
missile_gen_s_smart_01_mk1,Light Smart Missile,missiles,equipment,1,equipment missile,965,1135,1305,missile_gen_s_smart_01_mk1_macro,
missile_gen_s_swarm_01_mk1,Light Swarm Missile,missiles,equipment,1,equipment missile,859,1010,1162,missile_gen_s_swarm_01_mk1_macro,
missile_gen_s_torpedo_01_mk1,Light Torpedo,missiles,equipment,1,equipment missile,1975,2324,2672,missile_gen_s_torpedo_01_mk1_macro,
missile_guided_heavy_mk1,Heavy Guided Missile Mk1,missiles,equipment,1,deprecated,1915,2253,2590,missile_guided_heavy_mk1_macro,
missile_guided_light_mk1,Light Guided Missile Mk1,missiles,equipment,1,deprecated,729,858,986,missile_guided_light_mk1_macro,
missile_heatseeker_heavy_mk1,Heavy Heatseeker Missile Mk1,missiles,equipment,1,deprecated,2178,2563,2947,missile_heatseeker_heavy_mk1_macro,
missile_heatseeker_light_mk1,Light Heatseeker Missile Mk1,missiles,equipment,1,deprecated,839,988,1136,missile_heatseeker_light_mk1_macro,
missile_smart_heavy_mk1,Heavy Smart Missile Mk1,missiles,equipment,1,deprecated,2465,2900,3335,missile_smart_heavy_mk1_macro,
missile_smart_light_mk1,Light Smart Missile Mk1,missiles,equipment,1,deprecated,1211,1425,1639,missile_smart_light_mk1_macro,
missile_swarm_heavy_mk1,Heavy Swarm Missile Mk1,missiles,equipment,1,deprecated,1934,2275,2616,missile_swarm_heavy_mk1_macro,
missile_swarm_light_mk1,Light Swarm Missile Mk1,missiles,equipment,1,deprecated,967,1138,1308,missile_swarm_light_mk1_macro,
missile_torpedo_heavy_mk1,Heavy Torpedo Missile Mk1,missiles,equipment,1,deprecated,17563,20663,23762,missile_torpedo_heavy_mk1_macro,
missile_torpedo_light_mk1,Light Torpedo Missile Mk1,missiles,equipment,1,deprecated,3921,4613,5304,missile_torpedo_light_mk1_macro,
modpart_enginefuelinjector_t1,Basic Engine Fuel Injector,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_enginefuelinjector_t2,Advanced Engine Fuel Injector,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_enginefuelinjector_t3,Exceptional Engine Fuel Injector,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_extendedfuelcontainer,Extended Fuel Container,,inventory,1,crafting equipmentmodpart inventory,1,1,1,,
modpart_highenergycatalyst,High Energy Catalyst,,inventory,1,crafting equipmentmodpart inventory,1,1,1,,
modpart_nividiumcrystallite,Nividium Crystallite,,inventory,1,crafting equipmentmodpart inventory,1,1,1,,
modpart_nividiumoxide,Nividium Oxide,,inventory,1,crafting equipmentmodpart inventory,1,1,1,,
modpart_shieldgeneratorcoil_t1,Basic Shield Generator Coil,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_shieldgeneratorcoil_t2,Advanced Shield Generator Coil,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_shieldgeneratorcoil_t3,Exceptional Shield Generator Coil,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_shipnanoweave_t1,Basic Ship Nanoweave,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_shipnanoweave_t2,Advanced Ship Nanoweave,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_shipnanoweave_t3,Exceptional Ship Nanoweave,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_tuningsoftware,Tuning Software,,inventory,1,crafting equipmentmodpart inventory,1,1,1,,
modpart_weaponchamber_t1,Basic Weapon Chamber,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_weaponchamber_t2,Advanced Weapon Chamber,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
modpart_weaponchamber_t3,Exceptional Weapon Chamber,,inventory,1,crafting equipmentmodpart inventory primarymodpart,1,1,1,,
module_arg_conn_arc_01,Argon Arc Connection Structure 01,,container,1,module,101601,119531,137461,struct_arg_arc_01_macro,
module_arg_conn_base_01,Argon Base Connection Structure 01,,container,1,module,92363,108662,124961,struct_arg_base_01_macro,
module_arg_conn_base_02,Argon Base Connection Structure 02,,container,1,module,75585,88924,102263,struct_arg_base_02_macro,
module_arg_conn_base_03,Argon Base Connection Structure 03,,container,1,module,98841,116284,133727,struct_arg_base_03_macro,
module_arg_conn_cross_01,Argon Cross Connection Structure 01,,container,1,module,65300,76824,88348,struct_arg_cross_01_macro,
module_arg_conn_cross_02,Argon Cross Connection Structure 02,,container,1,module,63911,75189,86467,struct_arg_cross_02_macro,
module_arg_conn_cross_03,Argon Cross Connection Structure 03,,container,1,module,59572,70084,80597,struct_arg_cross_03_macro,
module_arg_conn_cross_04,Argon T Connection Structure 01,,container,1,module,55263,65016,74768,struct_arg_cross_04_macro,
module_arg_conn_cross_05,Argon L Connection Structure 01,,container,1,module,50924,59911,68898,struct_arg_cross_05_macro,
module_arg_conn_vertical_01,Argon Vertical Connection Structure 01,,container,1,module,54125,63676,73227,struct_arg_vertical_01_macro,
module_arg_conn_vertical_02,Argon Vertical Connection Structure 02,,container,1,module,70888,83398,95908,struct_arg_vertical_02_macro,
module_arg_def_claim_01,Argon Administrative Centre,,container,1,module,744928,876386,1007844,defence_arg_claim_01_macro,
module_arg_def_disc_01,Argon Disc Defence Platform,,container,1,module,533140,627224,721308,defence_arg_disc_01_macro,
module_arg_def_tube_01,Argon Bridge Defence Platform,,container,1,module,462691,544342,625993,defence_arg_tube_01_macro,
module_arg_dock_m_01,1M6S Standard Dock Area,,container,1,module,293852,345708,397564,dockarea_arg_m_station_01_macro,
module_arg_dock_m_01_hightech,1M6S Luxury Dock Area,,container,1,module,315326,370972,426618,dockarea_arg_m_station_01_hightech_macro,
module_arg_dock_m_01_lowtech,1M6S Basic Dock Area,,container,1,module,276636,325454,374272,dockarea_arg_m_station_01_lowtech_macro,
module_arg_dock_m_02,3M6S Standard Dock Area,,container,1,module,423562,498308,573054,dockarea_arg_m_station_02_macro,
module_arg_dock_m_02_hightech,3M6S Luxury Dock Area,,container,1,module,435642,512520,589398,dockarea_arg_m_station_02_hightech_macro,
module_arg_dock_m_02_lowtech,3M6S Basic Dock Area,,container,1,module,407689,479634,551579,dockarea_arg_m_station_02_lowtech_macro,
module_arg_dock_tradestation_02,8M Luxury Dock Area,,container,1,module,630652,741944,853236,dockarea_arg_m_02_tradestation_01_macro,
module_arg_hab_l_01,Argon L Habitat,,container,1,module,16627714,19562016,22496318,hab_arg_l_01_macro,
module_arg_hab_m_01,Argon M Habitat,,container,1,module,11754290,13828576,15902862,hab_arg_m_01_macro,
module_arg_hab_s_01,Argon S Habitat,,container,1,module,8172621,9614848,11057075,hab_arg_s_01_macro,
module_arg_pier_l_01,Argon 3-Dock T Pier,,container,1,module,2946171,3466084,3985997,pier_arg_harbor_01_macro,
module_arg_pier_l_02,Argon 1-Dock Pier,,container,1,module,1701192,2001402,2301612,pier_arg_harbor_02_macro,
module_arg_pier_l_03,Argon 3-Dock E Pier,,container,1,module,3399016,3998842,4598668,pier_arg_harbor_03_macro,
module_arg_pier_l_04,Argon 1-Dock Short Pier,,container,1,module,1224857,1441009,1657160,pier_arg_harbor_04_macro,
module_arg_pier_tradestation_01,Argon Trading Station 1-Dock Pier,,container,1,module noblueprint,1076127,1266032,1455937,pier_arg_single_01_tradestation_01_macro,
module_arg_prod_foodrations_01,Food Ration Production,,container,1,module,1425885,1677512,1929139,prod_arg_foodrations_macro,
module_arg_prod_meat_01,Meat Production,,container,1,module,1349848,1588056,1826264,prod_arg_meat_macro,
module_arg_prod_medicalsupplies_01,Argon Medical Supply Production,,container,1,module,1223505,1439418,1655331,prod_arg_medicalsupplies_macro,
module_arg_prod_spacefuel_01,Spacefuel Production,,container,1,module,1735171,2041378,2347585,prod_arg_spacefuel_macro,
module_arg_prod_wheat_01,Wheat Production,,container,1,module,1610158,1894304,2178450,prod_arg_wheat_macro,
module_arg_radar_dish_01,Wide Area Sensor Array,,container,1,module,897249,1055588,1213926,radar_arg_dish_01_macro,
module_arg_stor_container_l_01,Argon L Container Storage,,container,1,module,625503,735886,846269,storage_arg_l_container_01_macro,
module_arg_stor_container_m_01,Argon M Container Storage,,container,1,module,445475,524088,602701,storage_arg_m_container_01_macro,
module_arg_stor_container_s_01,Argon S Container Storage,,container,1,module,282224,332028,381832,storage_arg_s_container_01_macro,
module_arg_stor_liquid_l_01,Argon L Liquid Storage,,container,1,module,625503,735886,846269,storage_arg_l_liquid_01_macro,
module_arg_stor_liquid_m_01,Argon M Liquid Storage,,container,1,module,445475,524088,602701,storage_arg_m_liquid_01_macro,
module_arg_stor_liquid_s_01,Argon S Liquid Storage,,container,1,module,282224,332028,381832,storage_arg_s_liquid_01_macro,
module_arg_stor_solid_l_01,Argon L Solid Storage,,container,1,module,625503,735886,846269,storage_arg_l_solid_01_macro,
module_arg_stor_solid_m_01,Argon M Solid Storage,,container,1,module,445475,524088,602701,storage_arg_m_solid_01_macro,
module_arg_stor_solid_s_01,Argon S Solid Storage,,container,1,module,282224,332028,381832,storage_arg_s_solid_01_macro,
module_arg_stor_tradestation_l_01,Argon L Universal Storage,,container,1,module noblueprint,668452,786414,904376,storage_arg_l_tradestation_01_macro,
module_gen_build_dockarea_m_01,S/M Ship Fabrication Bay,,container,1,module,86008820,101186848,116364875,buildmodule_gen_ships_m_dockarea_01_macro,
module_gen_build_l_01,L Ship Fabrication Bay,,container,1,module,180147181,211937860,243728539,buildmodule_gen_ships_l_macro,
module_gen_build_m_01,M Ship Fabrication Bay,,container,1,module noplayerblueprint,7481465,8801724,10121983,buildmodule_gen_ships_m_macro,
module_gen_build_s_01,S Ship Fabrication Bay,,container,1,module noplayerblueprint,7481465,8801724,10121983,buildmodule_gen_ships_s_macro,
module_gen_build_xl_01,XL Ship Fabrication Bay,,container,1,module,183235129,215570740,247906351,buildmodule_gen_ships_xl_macro,
module_gen_conn_observationdeck_01,Conservatory Observation Deck,,container,1,module,190696,224348,258000,struct_gen_observationdeck_01_macro,
module_gen_conn_observationdeck_02,Pavilion Observation Deck,,container,1,module,200150,235471,270792,struct_gen_observationdeck_02_macro,
module_gen_conn_observationdeck_03,Penthouse Observation Deck,,container,1,module,216484,254687,292890,struct_gen_observationdeck_03_macro,
module_gen_conn_venturerbase_01,Venture Base Connection Structure 01,,container,1,module,92363,108662,124961,struct_gen_venturerbase_01_macro,
module_gen_conn_venturerbase_02,Venture Base Connection Structure 02,,container,1,module,75585,88924,102263,struct_gen_venturerbase_02_macro,
module_gen_conn_venturerbase_03,Venture Base Connection Structure 03,,container,1,module,98841,116284,133727,struct_gen_venturerbase_03_macro,
module_gen_conn_venturercross_01,Venture Cross Connection Structure 01,,container,1,module,65300,76824,88348,struct_gen_venturercross_01_macro,
module_gen_conn_venturervertical_01,Venture Vertical Connection Structure 01,,container,1,module,54125,63676,73227,struct_gen_venturervertical_01_macro,
module_gen_conn_venturervertical_02,Venture Vertical Connection Structure 02,,container,1,module,70888,83398,95908,struct_gen_venturervertical_02_macro,
module_gen_dock_m_showroom_01,Small & Medium Ship Showroom,,container,1,module,394158,463715,533272,dockarea_gen_m_showroom_01_macro,
