ware,method,time,amount,input_ware,input_amount,work_effect
missile_gen_s_torpedo_01_mk1,xenon,3,1,energycells,10,
missile_gen_s_torpedo_01_mk1,xenon,3,1,ore,5,
missile_gen_s_torpedo_01_mk1,xenon,3,1,silicon,3,
missile_guided_heavy_mk1,default,2,1,energycells,16,
missile_guided_heavy_mk1,default,2,1,missilecomponents,3,
missile_guided_heavy_mk1,default,2,1,smartchips,3,
missile_guided_heavy_mk1,xenon,10,1,energycells,16,
missile_guided_heavy_mk1,xenon,10,1,ore,5,
missile_guided_heavy_mk1,xenon,10,1,silicon,3,
missile_guided_light_mk1,default,1,1,energycells,8,
missile_guided_light_mk1,default,1,1,missilecomponents,1,
missile_guided_light_mk1,default,1,1,smartchips,1,
missile_guided_light_mk1,xenon,10,1,energycells,10,
missile_guided_light_mk1,xenon,10,1,ore,2,
missile_guided_light_mk1,xenon,10,1,silicon,1,
missile_heatseeker_heavy_mk1,default,4,1,energycells,20,
missile_heatseeker_heavy_mk1,default,4,1,missilecomponents,6,
missile_heatseeker_heavy_mk1,default,4,1,smartchips,3,
missile_heatseeker_heavy_mk1,xenon,10,1,energycells,20,
missile_heatseeker_heavy_mk1,xenon,10,1,ore,5,
missile_heatseeker_heavy_mk1,xenon,10,1,silicon,4,
missile_heatseeker_light_mk1,default,2,1,energycells,10,
missile_heatseeker_light_mk1,default,2,1,missilecomponents,2,
missile_heatseeker_light_mk1,default,2,1,smartchips,1,
missile_heatseeker_light_mk1,xenon,10,1,energycells,15,
missile_heatseeker_light_mk1,xenon,10,1,ore,1,
missile_heatseeker_light_mk1,xenon,10,1,silicon,1,
missile_smart_heavy_mk1,default,2,1,energycells,20,
missile_smart_heavy_mk1,default,2,1,missilecomponents,3,
missile_smart_heavy_mk1,default,2,1,smartchips,4,
missile_smart_heavy_mk1,xenon,10,1,energycells,20,
missile_smart_heavy_mk1,xenon,10,1,ore,6,
missile_smart_heavy_mk1,xenon,10,1,silicon,5,
missile_smart_light_mk1,default,1,1,energycells,10,
missile_smart_light_mk1,default,1,1,missilecomponents,1,
missile_smart_light_mk1,default,1,1,smartchips,2,
missile_smart_light_mk1,xenon,10,1,energycells,10,
missile_smart_light_mk1,xenon,10,1,ore,3,
missile_smart_light_mk1,xenon,10,1,silicon,2,
missile_swarm_heavy_mk1,default,2,1,energycells,20,
missile_swarm_heavy_mk1,default,2,1,missilecomponents,10,
missile_swarm_heavy_mk1,default,2,1,smartchips,2,
missile_swarm_heavy_mk1,xenon,10,1,energycells,15,
missile_swarm_heavy_mk1,xenon,10,1,ore,4,
missile_swarm_heavy_mk1,xenon,10,1,silicon,3,
missile_swarm_light_mk1,default,1,1,energycells,10,
missile_swarm_light_mk1,default,1,1,missilecomponents,5,
missile_swarm_light_mk1,default,1,1,smartchips,1,
missile_swarm_light_mk1,xenon,10,1,energycells,10,
missile_swarm_light_mk1,xenon,10,1,ore,2,
missile_swarm_light_mk1,xenon,10,1,silicon,2,
missile_torpedo_heavy_mk1,default,6,1,energycells,40,
missile_torpedo_heavy_mk1,default,6,1,missilecomponents,40,
missile_torpedo_heavy_mk1,default,6,1,smartchips,35,
missile_torpedo_heavy_mk1,xenon,10,1,energycells,50,
missile_torpedo_heavy_mk1,xenon,10,1,ore,30,
missile_torpedo_heavy_mk1,xenon,10,1,silicon,20,
missile_torpedo_light_mk1,default,3,1,energycells,20,
missile_torpedo_light_mk1,default,3,1,missilecomponents,8,
missile_torpedo_light_mk1,default,3,1,smartchips,7,
missile_torpedo_light_mk1,xenon,10,1,energycells,40,
missile_torpedo_light_mk1,xenon,10,1,ore,20,
missile_torpedo_light_mk1,xenon,10,1,silicon,15,
module_arg_conn_arc_01,default,72,1,claytronics,19,
module_arg_conn_arc_01,default,72,1,energycells,38,
module_arg_conn_arc_01,default,72,1,hullparts,69,
module_arg_conn_base_01,default,59,1,claytronics,14,
module_arg_conn_base_01,default,59,1,energycells,27,
module_arg_conn_base_01,default,59,1,hullparts,50,
module_arg_conn_base_02,default,53,1,claytronics,17,
module_arg_conn_base_02,default,53,1,energycells,34,
module_arg_conn_base_02,default,53,1,hullparts,62,
module_arg_conn_base_03,default,72,1,claytronics,18,
module_arg_conn_base_03,default,72,1,energycells,37,
module_arg_conn_base_03,default,72,1,hullparts,68,
module_arg_conn_cross_01,default,47,1,claytronics,12,
module_arg_conn_cross_01,default,47,1,energycells,24,
module_arg_conn_cross_01,default,47,1,hullparts,44,
module_arg_conn_cross_02,default,46,1,claytronics,12,
module_arg_conn_cross_02,default,46,1,energycells,23,
module_arg_conn_cross_02,default,46,1,hullparts,43,
module_arg_conn_cross_03,default,44,1,claytronics,11,
module_arg_conn_cross_03,default,44,1,energycells,20,
module_arg_conn_cross_03,default,44,1,hullparts,42,
module_arg_conn_cross_04,default,42,1,claytronics,10,
module_arg_conn_cross_04,default,42,1,energycells,20,
module_arg_conn_cross_04,default,42,1,hullparts,41,
module_arg_conn_cross_05,default,40,1,claytronics,9,
module_arg_conn_cross_05,default,40,1,energycells,15,
module_arg_conn_cross_05,default,40,1,hullparts,40,
module_arg_conn_vertical_01,default,38,1,claytronics,10,
module_arg_conn_vertical_01,default,38,1,energycells,20,
module_arg_conn_vertical_01,default,38,1,hullparts,36,
module_arg_conn_vertical_02,default,52,1,claytronics,13,
module_arg_conn_vertical_02,default,52,1,energycells,26,
module_arg_conn_vertical_02,default,52,1,hullparts,48,
module_arg_def_claim_01,default,536,1,claytronics,137,
module_arg_def_claim_01,default,536,1,energycells,274,
module_arg_def_claim_01,default,536,1,hullparts,501,
module_arg_def_disc_01,default,384,1,claytronics,98,
module_arg_def_disc_01,default,384,1,energycells,196,
module_arg_def_disc_01,default,384,1,hullparts,359,
module_arg_def_disc_01,xenon,384,1,energycells,196,
module_arg_def_disc_01,xenon,384,1,ore,496,
module_arg_def_disc_01,xenon,384,1,silicon,290,
module_arg_def_tube_01,default,334,1,claytronics,85,
module_arg_def_tube_01,default,334,1,energycells,170,
module_arg_def_tube_01,default,334,1,hullparts,312,
module_arg_def_tube_01,xenon,334,1,energycells,170,
module_arg_def_tube_01,xenon,334,1,ore,431,
module_arg_def_tube_01,xenon,334,1,silicon,252,
module_arg_dock_m_01,default,424,1,claytronics,54,
module_arg_dock_m_01,default,424,1,energycells,108,
module_arg_dock_m_01,default,424,1,hullparts,198,
module_arg_dock_m_01_hightech,default,454,1,claytronics,58,
module_arg_dock_m_01_hightech,default,454,1,energycells,116,
module_arg_dock_m_01_hightech,default,454,1,hullparts,212,
module_arg_dock_m_01_lowtech,default,397,1,claytronics,51,
module_arg_dock_m_01_lowtech,default,397,1,energycells,101,
module_arg_dock_m_01_lowtech,default,397,1,hullparts,185,
module_arg_dock_m_02,default,609,1,claytronics,78,
module_arg_dock_m_02,default,609,1,energycells,155,
module_arg_dock_m_02,default,609,1,hullparts,284,
module_arg_dock_m_02_hightech,default,631,1,claytronics,80,
module_arg_dock_m_02_hightech,default,631,1,energycells,161,
module_arg_dock_m_02_hightech,default,631,1,hullparts,294,
module_arg_dock_m_02_lowtech,default,587,1,claytronics,75,
module_arg_dock_m_02_lowtech,default,587,1,energycells,150,
module_arg_dock_m_02_lowtech,default,587,1,hullparts,274,
module_arg_dock_tradestation_02,default,908,1,claytronics,116,
module_arg_dock_tradestation_02,default,908,1,energycells,232,
module_arg_dock_tradestation_02,default,908,1,hullparts,424,
module_arg_hab_l_01,default,750,1,claytronics,191,
module_arg_hab_l_01,default,750,1,energycells,383,
module_arg_hab_l_01,default,750,1,hullparts,700,
module_arg_hab_m_01,default,530,1,claytronics,135,
module_arg_hab_m_01,default,530,1,energycells,271,
module_arg_hab_m_01,default,530,1,hullparts,495,
module_arg_hab_s_01,default,367,1,claytronics,94,
module_arg_hab_s_01,default,367,1,energycells,188,
module_arg_hab_s_01,default,367,1,hullparts,343,
module_arg_pier_l_01,default,750,1,claytronics,542,
module_arg_pier_l_01,default,750,1,energycells,1083,
module_arg_pier_l_01,default,750,1,hullparts,1980,
module_arg_pier_l_02,default,433,1,claytronics,313,
module_arg_pier_l_02,default,433,1,energycells,625,
module_arg_pier_l_02,default,433,1,hullparts,1143,
module_arg_pier_l_03,default,866,1,claytronics,625,
module_arg_pier_l_03,default,866,1,energycells,1250,
module_arg_pier_l_03,default,866,1,hullparts,2287,
module_arg_pier_l_04,default,367,1,claytronics,219,
module_arg_pier_l_04,default,367,1,energycells,799,
module_arg_pier_l_04,default,367,1,hullparts,856,
module_arg_pier_tradestation_01,default,274,1,claytronics,198,
module_arg_pier_tradestation_01,default,274,1,energycells,395,
module_arg_pier_tradestation_01,default,274,1,hullparts,723,
module_arg_prod_foodrations_01,default,757,1,claytronics,262,
module_arg_prod_foodrations_01,default,757,1,energycells,525,
module_arg_prod_foodrations_01,default,757,1,hullparts,961,
module_arg_prod_meat_01,default,750,1,claytronics,248,
module_arg_prod_meat_01,default,750,1,energycells,497,
module_arg_prod_meat_01,default,750,1,hullparts,910,
module_arg_prod_medicalsupplies_01,default,739,1,claytronics,225,
module_arg_prod_medicalsupplies_01,default,739,1,energycells,450,
module_arg_prod_medicalsupplies_01,default,739,1,hullparts,823,
module_arg_prod_spacefuel_01,default,781,1,claytronics,319,
module_arg_prod_spacefuel_01,default,781,1,energycells,638,
module_arg_prod_spacefuel_01,default,781,1,hullparts,1168,
module_arg_prod_wheat_01,default,772,1,claytronics,296,
module_arg_prod_wheat_01,default,772,1,energycells,592,
module_arg_prod_wheat_01,default,772,1,hullparts,1084,
module_arg_radar_dish_01,default,287,1,claytronics,161,
module_arg_radar_dish_01,default,287,1,energycells,147,
module_arg_radar_dish_01,default,287,1,hullparts,662,
module_arg_stor_container_l_01,default,582,1,claytronics,115,
module_arg_stor_container_l_01,default,582,1,energycells,230,
module_arg_stor_container_l_01,default,582,1,hullparts,421,
module_arg_stor_container_m_01,default,414,1,claytronics,82,
module_arg_stor_container_m_01,default,414,1,energycells,163,
module_arg_stor_container_m_01,default,414,1,hullparts,299,
module_arg_stor_container_s_01,default,261,1,claytronics,52,
module_arg_stor_container_s_01,default,261,1,energycells,103,
module_arg_stor_container_s_01,default,261,1,hullparts,189,
module_arg_stor_liquid_l_01,default,582,1,claytronics,115,
module_arg_stor_liquid_l_01,default,582,1,energycells,230,
module_arg_stor_liquid_l_01,default,582,1,hullparts,421,
module_arg_stor_liquid_m_01,default,414,1,claytronics,82,
module_arg_stor_liquid_m_01,default,414,1,energycells,163,
module_arg_stor_liquid_m_01,default,414,1,hullparts,299,
module_arg_stor_liquid_s_01,default,261,1,claytronics,52,
module_arg_stor_liquid_s_01,default,261,1,energycells,103,
module_arg_stor_liquid_s_01,default,261,1,hullparts,189,
module_arg_stor_solid_l_01,default,582,1,claytronics,115,
module_arg_stor_solid_l_01,default,582,1,energycells,230,
module_arg_stor_solid_l_01,default,582,1,hullparts,421,
module_arg_stor_solid_m_01,default,414,1,claytronics,82,
module_arg_stor_solid_m_01,default,414,1,energycells,163,
module_arg_stor_solid_m_01,default,414,1,hullparts,299,
module_arg_stor_solid_s_01,default,261,1,claytronics,52,
module_arg_stor_solid_s_01,default,261,1,energycells,103,
module_arg_stor_solid_s_01,default,261,1,hullparts,189,
module_arg_stor_tradestation_l_01,default,621,1,claytronics,123,
module_arg_stor_tradestation_l_01,default,621,1,energycells,246,
module_arg_stor_tradestation_l_01,default,621,1,hullparts,449,
module_gen_build_dockarea_m_01,default,1298,1,claytronics,3312,
module_gen_build_dockarea_m_01,default,1298,1,energycells,6620,
module_gen_build_dockarea_m_01,default,1298,1,hullparts,12112,
module_gen_build_dockarea_m_01,xenon,539,1,energycells,6620,
module_gen_build_dockarea_m_01,xenon,539,1,ore,6952,
module_gen_build_dockarea_m_01,xenon,539,1,silicon,4062,
module_gen_build_l_01,default,731,1,claytronics,1866,
module_gen_build_l_01,default,731,1,energycells,3731,
module_gen_build_l_01,default,731,1,hullparts,6826,
module_gen_build_m_01,default,539,1,claytronics,1376,
module_gen_build_m_01,default,539,1,energycells,2750,
module_gen_build_m_01,default,539,1,hullparts,5031,
module_gen_build_s_01,default,539,1,claytronics,1376,
module_gen_build_s_01,default,539,1,energycells,2750,
module_gen_build_s_01,default,539,1,hullparts,5031,
module_gen_build_xl_01,default,954,1,claytronics,2434,
module_gen_build_xl_01,default,954,1,energycells,4866,
module_gen_build_xl_01,default,954,1,hullparts,8902,
module_gen_conn_observationdeck_01,default,205,1,claytronics,22,
module_gen_conn_observationdeck_01,default,205,1,energycells,1262,
module_gen_conn_observationdeck_01,default,205,1,hullparts,169,
module_gen_conn_observationdeck_02,default,225,1,claytronics,23,
module_gen_conn_observationdeck_02,default,225,1,energycells,1325,
module_gen_conn_observationdeck_02,default,225,1,hullparts,177,
module_gen_conn_observationdeck_03,default,245,1,claytronics,25,
module_gen_conn_observationdeck_03,default,245,1,energycells,1433,
module_gen_conn_observationdeck_03,default,245,1,hullparts,192,
module_gen_conn_venturerbase_01,default,59,1,claytronics,17,
module_gen_conn_venturerbase_01,default,59,1,energycells,34,
module_gen_conn_venturerbase_01,default,59,1,hullparts,62,
module_gen_conn_venturerbase_02,default,53,1,claytronics,14,
module_gen_conn_venturerbase_02,default,53,1,energycells,27,
module_gen_conn_venturerbase_02,default,53,1,hullparts,50,
module_gen_conn_venturerbase_03,default,72,1,claytronics,18,
module_gen_conn_venturerbase_03,default,72,1,energycells,37,
module_gen_conn_venturerbase_03,default,72,1,hullparts,68,
module_gen_conn_venturercross_01,default,47,1,claytronics,12,
module_gen_conn_venturercross_01,default,47,1,energycells,24,
module_gen_conn_venturercross_01,default,47,1,hullparts,44,
module_gen_conn_venturervertical_01,default,38,1,claytronics,10,
module_gen_conn_venturervertical_01,default,38,1,energycells,20,
module_gen_conn_venturervertical_01,default,38,1,hullparts,36,
module_gen_conn_venturervertical_02,default,52,1,claytronics,13,
module_gen_conn_venturervertical_02,default,52,1,energycells,26,
module_gen_conn_venturervertical_02,default,52,1,hullparts,48,
module_gen_dock_m_showroom_01,default,315,1,claytronics,46,
module_gen_dock_m_showroom_01,default,315,1,energycells,2608,
module_gen_dock_m_showroom_01,default,315,1,hullparts,349,
module_gen_dock_m_venturer_01,default,390,1,claytronics,50,
module_gen_dock_m_venturer_01,default,390,1,energycells,140,
module_gen_dock_m_venturer_01,default,390,1,hullparts,160,
module_gen_dock_s_showroom_01,default,315,1,claytronics,41,
module_gen_dock_s_showroom_01,default,315,1,energycells,2295,
module_gen_dock_s_showroom_01,default,315,1,hullparts,308,
module_gen_dock_s_showroom_02,default,315,1,claytronics,42,
module_gen_dock_s_showroom_02,default,315,1,energycells,2400,
module_gen_dock_s_showroom_02,default,315,1,hullparts,321,
module_gen_dock_xl_venturer_01,default,1099,1,claytronics,140,
module_gen_dock_xl_venturer_01,default,1099,1,energycells,280,
module_gen_dock_xl_venturer_01,default,1099,1,hullparts,513,
module_gen_equip_dockarea_m_01,default,650,1,claytronics,1604,
module_gen_equip_dockarea_m_01,default,650,1,energycells,3312,
module_gen_equip_dockarea_m_01,default,650,1,hullparts,6620,
module_gen_equip_l_01,default,364,1,claytronics,931,
module_gen_equip_l_01,default,364,1,energycells,1866,
module_gen_equip_l_01,default,364,1,hullparts,3731,
module_gen_equip_xl_01,default,477,1,claytronics,1212,
module_gen_equip_xl_01,default,477,1,energycells,2434,
module_gen_equip_xl_01,default,477,1,hullparts,4866,
module_gen_proc_scrapworks,default,566,1,claytronics,178,
module_gen_proc_scrapworks,default,566,1,energycells,162,
module_gen_proc_scrapworks,default,566,1,hullparts,733,
module_gen_proc_scrapworkskhaak_01,default,566,1,claytronics,139,
module_gen_proc_scrapworkskhaak_01,default,566,1,energycells,7881,
module_gen_proc_scrapworkskhaak_01,default,566,1,hullparts,1056,
module_gen_prod_advancedcomposites_01,default,869,1,claytronics,648,
module_gen_prod_advancedcomposites_01,default,869,1,energycells,1296,
module_gen_prod_advancedcomposites_01,default,869,1,hullparts,2373,
module_gen_prod_advancedelectronics_01,default,832,1,claytronics,482,
module_gen_prod_advancedelectronics_01,default,832,1,energycells,965,
module_gen_prod_advancedelectronics_01,default,832,1,hullparts,1767,
module_gen_prod_antimattercells_01,default,593,1,claytronics,69,
module_gen_prod_antimattercells_01,default,593,1,energycells,138,
module_gen_prod_antimattercells_01,default,593,1,hullparts,253,
module_gen_prod_antimatterconverters_01,default,993,1,claytronics,1780,
module_gen_prod_antimatterconverters_01,default,993,1,energycells,3560,
module_gen_prod_antimatterconverters_01,default,993,1,hullparts,6516,
module_gen_prod_claytronics_01,default,1049,1,advancedcomposites,5630,
module_gen_prod_claytronics_01,default,1049,1,energycells,6571,
module_gen_prod_claytronics_01,default,1049,1,plasmaconductors,4737,
module_gen_prod_dronecomponents_01,default,947,1,claytronics,1225,
module_gen_prod_dronecomponents_01,default,947,1,energycells,2449,
module_gen_prod_dronecomponents_01,default,947,1,hullparts,4483,
module_gen_prod_energycells_01,default,756,1,claytronics,260,
module_gen_prod_energycells_01,default,756,1,energycells,520,
module_gen_prod_energycells_01,default,756,1,hullparts,951,
module_gen_prod_engineparts_01,default,806,1,claytronics,389,
module_gen_prod_engineparts_01,default,806,1,energycells,779,
module_gen_prod_engineparts_01,default,806,1,hullparts,1426,
module_gen_prod_fieldcoils_01,default,989,1,claytronics,1735,
module_gen_prod_fieldcoils_01,default,989,1,energycells,3470,
module_gen_prod_fieldcoils_01,default,989,1,hullparts,6351,
module_gen_prod_graphene_01,default,482,1,claytronics,28,
module_gen_prod_graphene_01,default,482,1,energycells,57,
module_gen_prod_graphene_01,default,482,1,hullparts,104,
module_gen_prod_hullparts_01,default,862,1,advancedcomposites,853,
module_gen_prod_hullparts_01,default,862,1,energycells,1357,
module_gen_prod_hullparts_01,default,862,1,plasmaconductors,1228,
module_gen_prod_microchips_01,default,888,1,claytronics,758,
module_gen_prod_microchips_01,default,888,1,energycells,1516,
module_gen_prod_microchips_01,default,888,1,hullparts,2774,
module_gen_prod_missilecomponents_01,default,510,1,claytronics,35,
module_gen_prod_missilecomponents_01,default,510,1,energycells,71,
module_gen_prod_missilecomponents_01,default,510,1,hullparts,131,
module_gen_prod_plasmaconductors_01,default,830,1,claytronics,473,
module_gen_prod_plasmaconductors_01,default,830,1,energycells,946,
module_gen_prod_plasmaconductors_01,default,830,1,hullparts,1732,
module_gen_prod_quantumtubes_01,default,803,1,claytronics,380,
module_gen_prod_quantumtubes_01,default,803,1,energycells,761,
module_gen_prod_quantumtubes_01,default,803,1,hullparts,1394,
module_gen_prod_refinedmetals_01,default,514,1,claytronics,36,
